COMPRO_TIENDA,SEXO,EDAD,ESTADO_CIVIL,PROFESION
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
VERDADERO,M,31,Soltero,Profesional
VERDADERO,M,31,Soltero,Profesional
FALSO,M,31,Soltero,Profesional
FALSO,M,31,Soltero,Profesional
FALSO,M,38,Casado,Profesional
FALSO,M,38,Casado,Profesional
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,37,Casado,Ejecutivo
FALSO,M,37,Casado,Ejecutivo
VERDADERO,F,45,Casado,Hosteleria
FALSO,F,45,Casado,Hosteleria
FALSO,F,27,Soltero,Otra
FALSO,F,27,Soltero,Otra
FALSO,F,21,Soltero,Retail
FALSO,F,21,Soltero,Retail
FALSO,F,30,Soltero,Profesional
FALSO,F,30,Soltero,Profesional
FALSO,M,29,Soltero,Retail
FALSO,M,29,Soltero,Retail
FALSO,M,29,Soltero,Retail
FALSO,M,29,Soltero,Retail
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,41,Casado,Hosteleria
FALSO,F,41,Casado,Hosteleria
FALSO,M,36,Casado,Ejecutivo
VERDADERO,M,36,Casado,Ejecutivo
FALSO,M,36,Casado,Ejecutivo
FALSO,F,25,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,F,28,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,F,29,Soltero,Profesional
FALSO,M,27,Casado,Profesional
FALSO,M,27,Casado,Profesional
FALSO,F,34,Casado,Ejecutivo
FALSO,F,34,Casado,Ejecutivo
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
VERDADERO,M,36,Soltero,Ventas
FALSO,M,36,Soltero,Ventas
FALSO,M,36,Soltero,Ventas
VERDADERO,M,27,Soltero,Profesional
VERDADERO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
VERDADERO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,29,Soltero,Comerciantes
FALSO,M,29,Soltero,Comerciantes
VERDADERO,M,29,Soltero,Comerciantes
FALSO,F,19,Soltero,Estudiante
FALSO,F,19,Soltero,Estudiante
FALSO,F,33,Casado,Ejecutivo
FALSO,F,33,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
FALSO,F,42,Casado,Ejecutivo
FALSO,M,22,Soltero,Retail
FALSO,M,22,Soltero,Retail
FALSO,M,22,Soltero,Retail
FALSO,M,22,Soltero,Retail
FALSO,M,22,Soltero,Retail
FALSO,F,21,Soltero,Profesional
FALSO,F,21,Soltero,Profesional
FALSO,F,50,Casado,Otra
FALSO,F,50,Casado,Otra
VERDADERO,M,26,Soltero,Ventas
VERDADERO,M,26,Soltero,Ventas
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,44,Desconocido,Hosteleria
FALSO,F,23,Soltero,Estudiante
FALSO,F,23,Soltero,Estudiante
FALSO,F,23,Soltero,Estudiante
FALSO,F,51,Casado,Jubilado
FALSO,F,51,Casado,Jubilado
FALSO,F,28,Soltero,Retail
FALSO,F,28,Soltero,Retail
VERDADERO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
VERDADERO,F,47,Casado,Ejecutivo
VERDADERO,F,47,Casado,Ejecutivo
FALSO,F,47,Casado,Ejecutivo
FALSO,M,38,Casado,Otra
VERDADERO,M,38,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,38,Casado,Otra
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,M,31,Casado,Ventas
FALSO,M,31,Casado,Ventas
FALSO,F,26,Casado,Ejecutivo
FALSO,F,26,Casado,Ejecutivo
FALSO,M,32,Casado,Ventas
FALSO,M,32,Casado,Ventas
FALSO,M,26,Soltero,Profesional
FALSO,M,26,Soltero,Profesional
FALSO,M,26,Soltero,Profesional
FALSO,M,26,Soltero,Profesional
FALSO,M,26,Soltero,Profesional
FALSO,F,31,Casado,Otra
FALSO,F,31,Casado,Otra
FALSO,M,32,Soltero,Comerciantes
FALSO,M,32,Soltero,Comerciantes
FALSO,M,32,Soltero,Comerciantes
FALSO,M,54,Desconocido,Otra
FALSO,M,54,Desconocido,Otra
FALSO,M,54,Desconocido,Otra
FALSO,M,54,Desconocido,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,F,33,Casado,Otra
FALSO,M,41,Casado,Comerciantes
FALSO,M,41,Casado,Comerciantes
FALSO,M,41,Casado,Comerciantes
FALSO,M,41,Casado,Comerciantes
FALSO,M,41,Casado,Comerciantes
FALSO,M,49,Desconocido,Otra
FALSO,M,49,Desconocido,Otra
FALSO,M,49,Desconocido,Otra
VERDADERO,M,28,Soltero,Comerciantes
VERDADERO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,27,Soltero,Estudiante
FALSO,M,24,Soltero,Ventas
FALSO,M,24,Soltero,Ventas
FALSO,M,24,Soltero,Ventas
FALSO,M,24,Soltero,Ventas
FALSO,M,39,Casado,Ventas
VERDADERO,F,43,Casado,Otra
FALSO,F,28,Soltero,Profesional
FALSO,F,36,Desconocido,Hosteleria
FALSO,M,41,Casado,Comerciantes
FALSO,M,41,Casado,Comerciantes
FALSO,F,48,Casado,Ventas
FALSO,F,48,Casado,Ventas
VERDADERO,M,26,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,25,Soltero,Retail
FALSO,M,25,Soltero,Retail
FALSO,M,25,Soltero,Retail
FALSO,F,34,Soltero,Otra
FALSO,F,34,Soltero,Otra
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,F,19,Soltero,Ventas
FALSO,F,19,Soltero,Ventas
FALSO,F,35,Casado,Retail
FALSO,F,35,Casado,Retail
FALSO,F,29,Casado,Ejecutivo
FALSO,F,29,Casado,Ejecutivo
FALSO,F,50,Casado,Jubilado
FALSO,F,50,Casado,Jubilado
FALSO,F,50,Casado,Jubilado
FALSO,F,32,Casado,Hosteleria
FALSO,F,32,Casado,Hosteleria
FALSO,F,63,Casado,Otra
FALSO,F,63,Casado,Otra
VERDADERO,M,24,Soltero,Profesional
VERDADERO,M,24,Soltero,Profesional
FALSO,M,24,Soltero,Profesional
FALSO,M,40,Casado,Ventas
VERDADERO,M,40,Casado,Ventas
FALSO,F,37,Desconocido,Otra
FALSO,F,37,Desconocido,Otra
FALSO,F,37,Desconocido,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,24,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
VERDADERO,M,24,Soltero,Comerciantes
FALSO,M,24,Soltero,Comerciantes
FALSO,M,24,Soltero,Comerciantes
FALSO,F,30,Casado,Ejecutivo
FALSO,F,30,Casado,Ejecutivo
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,27,Soltero,Otra
FALSO,M,21,Soltero,Ventas
FALSO,M,21,Soltero,Ventas
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
FALSO,M,29,Soltero,Otra
VERDADERO,M,30,Casado,Ejecutivo
FALSO,M,30,Casado,Ejecutivo
FALSO,M,30,Casado,Ejecutivo
VERDADERO,M,34,Casado,Comerciantes
FALSO,M,34,Casado,Comerciantes
VERDADERO,M,34,Casado,Comerciantes
FALSO,M,34,Casado,Comerciantes
FALSO,M,17,Soltero,Estudiante
FALSO,M,17,Soltero,Estudiante
FALSO,M,17,Soltero,Estudiante
FALSO,F,29,Casado,Otra
FALSO,F,29,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,63,Casado,Jubilado
FALSO,F,63,Casado,Jubilado
FALSO,F,28,Soltero,Estudiante
FALSO,F,28,Soltero,Estudiante
FALSO,F,28,Soltero,Estudiante
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
VERDADERO,M,28,Soltero,Ejecutivo
VERDADERO,M,28,Soltero,Ejecutivo
FALSO,F,32,Desconocido,Ventas
FALSO,F,32,Desconocido,Ventas
VERDADERO,F,32,Desconocido,Ventas
VERDADERO,M,28,Soltero,Comerciantes
VERDADERO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
FALSO,M,39,Casado,Profesional
VERDADERO,M,33,Soltero,Comerciantes
VERDADERO,M,33,Soltero,Comerciantes
FALSO,M,33,Soltero,Comerciantes
FALSO,M,33,Soltero,Comerciantes
FALSO,F,36,Casado,Otra
VERDADERO,F,36,Casado,Otra
FALSO,F,35,Casado,Ejecutivo
FALSO,F,35,Casado,Ejecutivo
FALSO,F,35,Casado,Ejecutivo
FALSO,M,37,Casado,Comerciantes
FALSO,M,37,Casado,Comerciantes
FALSO,M,37,Casado,Comerciantes
FALSO,M,37,Casado,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
FALSO,M,35,Desconocido,Comerciantes
VERDADERO,M,22,Soltero,Comerciantes
VERDADERO,M,22,Soltero,Comerciantes
FALSO,M,22,Soltero,Comerciantes
FALSO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
FALSO,F,30,Casado,Hosteleria
FALSO,F,30,Casado,Hosteleria
FALSO,F,30,Casado,Hosteleria
FALSO,F,30,Casado,Hosteleria
VERDADERO,F,30,Casado,Hosteleria
FALSO,F,24,Soltero,Retail
FALSO,F,24,Soltero,Retail
FALSO,F,30,Soltero,Profesional
FALSO,F,30,Soltero,Profesional
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
VERDADERO,M,31,Soltero,Comerciantes
VERDADERO,M,31,Soltero,Comerciantes
FALSO,F,36,Desconocido,Otra
FALSO,F,36,Desconocido,Otra
FALSO,F,48,Casado,Profesional
FALSO,F,48,Casado,Profesional
FALSO,F,48,Casado,Profesional
FALSO,F,32,Soltero,Otra
FALSO,F,32,Soltero,Otra
FALSO,F,47,Casado,Jubilado
FALSO,F,47,Casado,Jubilado
FALSO,F,33,Casado,Retail
FALSO,F,33,Casado,Retail
FALSO,F,33,Casado,Retail
VERDADERO,F,33,Casado,Retail
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,24,Soltero,Estudiante
FALSO,M,31,Casado,Otra
FALSO,M,31,Casado,Otra
FALSO,F,27,Soltero,Ventas
FALSO,F,27,Soltero,Ventas
FALSO,F,25,Soltero,Retail
FALSO,F,25,Soltero,Retail
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,41,Soltero,Ventas
FALSO,M,36,Casado,Ejecutivo
FALSO,M,36,Casado,Ejecutivo
FALSO,M,36,Casado,Ejecutivo
FALSO,M,28,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
FALSO,M,28,Soltero,Ventas
VERDADERO,M,39,Casado,Ventas
VERDADERO,M,39,Casado,Ventas
FALSO,M,39,Casado,Ventas
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,F,45,Casado,Ejecutivo
FALSO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,F,29,Soltero,Retail
FALSO,F,29,Soltero,Retail
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,F,56,Casado,Otra
FALSO,F,56,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,M,28,Casado,Profesional
FALSO,M,28,Casado,Profesional
FALSO,M,28,Casado,Profesional
FALSO,M,44,Casado,Ventas
FALSO,M,44,Casado,Ventas
VERDADERO,M,44,Casado,Ventas
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,F,57,Desconocido,Hosteleria
FALSO,M,30,Soltero,Otra
FALSO,F,37,Casado,Otra
FALSO,F,37,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,F,43,Casado,Otra
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
VERDADERO,M,22,Soltero,Otra
VERDADERO,M,22,Soltero,Otra
FALSO,M,22,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,20,Soltero,Otra
FALSO,F,35,Desconocido,Ventas
FALSO,F,35,Desconocido,Ventas
FALSO,F,35,Desconocido,Ventas
VERDADERO,F,24,Soltero,Estudiante
FALSO,F,24,Soltero,Estudiante
FALSO,F,24,Soltero,Estudiante
FALSO,F,44,Casado,Hosteleria
FALSO,F,44,Casado,Hosteleria
FALSO,F,44,Casado,Hosteleria
FALSO,F,44,Casado,Hosteleria
FALSO,F,44,Casado,Hosteleria
FALSO,F,44,Casado,Hosteleria
FALSO,F,39,Soltero,Otra
FALSO,F,39,Soltero,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
FALSO,F,26,Casado,Otra
VERDADERO,M,34,Soltero,Profesional
VERDADERO,M,34,Soltero,Profesional
FALSO,M,34,Soltero,Profesional
FALSO,M,22,Soltero,Otra
FALSO,M,22,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,46,Casado,Ejecutivo
FALSO,F,46,Casado,Ejecutivo
FALSO,F,48,Casado,Hosteleria
VERDADERO,F,48,Casado,Hosteleria
FALSO,F,48,Casado,Hosteleria
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
FALSO,M,46,Casado,Profesional
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,F,37,Desconocido,Hosteleria
FALSO,M,38,Soltero,Profesional
FALSO,M,38,Soltero,Profesional
FALSO,M,38,Soltero,Profesional
FALSO,M,38,Soltero,Profesional
FALSO,F,28,Soltero,Otra
FALSO,F,28,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
VERDADERO,M,31,Soltero,Otra
FALSO,M,31,Soltero,Otra
FALSO,F,39,Soltero,Otra
FALSO,F,39,Soltero,Otra
FALSO,M,47,Desconocido,Otra
FALSO,M,47,Desconocido,Otra
VERDADERO,M,30,Soltero,Profesional
FALSO,M,30,Soltero,Profesional
VERDADERO,M,30,Soltero,Profesional
FALSO,M,32,Casado,Ventas
FALSO,M,32,Casado,Ventas
FALSO,M,32,Casado,Ventas
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,35,Casado,Otra
FALSO,F,35,Casado,Otra
FALSO,F,35,Casado,Otra
FALSO,M,56,Desconocido,Otra
FALSO,M,56,Desconocido,Otra
FALSO,M,56,Desconocido,Otra
FALSO,M,56,Desconocido,Otra
FALSO,M,56,Desconocido,Otra
FALSO,M,56,Desconocido,Otra
FALSO,F,25,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,M,30,Soltero,Otra
FALSO,M,30,Soltero,Otra
FALSO,M,30,Soltero,Otra
FALSO,M,43,Casado,Ventas
VERDADERO,M,43,Casado,Ventas
FALSO,M,43,Casado,Ventas
FALSO,M,43,Casado,Ventas
VERDADERO,M,43,Casado,Ventas
FALSO,F,49,Casado,Profesional
FALSO,F,49,Casado,Profesional
FALSO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
VERDADERO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
FALSO,M,23,Soltero,Otra
FALSO,F,28,Soltero,Estudiante
FALSO,F,28,Soltero,Estudiante
VERDADERO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,35,Soltero,Profesional
FALSO,F,35,Soltero,Profesional
FALSO,F,35,Soltero,Profesional
VERDADERO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
VERDADERO,M,26,Soltero,Otra
VERDADERO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,F,25,Soltero,Estudiante
FALSO,F,25,Soltero,Estudiante
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
FALSO,F,49,Desconocido,Hosteleria
VERDADERO,F,49,Desconocido,Hosteleria
FALSO,F,33,Casado,Hosteleria
VERDADERO,F,33,Casado,Hosteleria
FALSO,F,33,Casado,Hosteleria
FALSO,F,35,Soltero,Otra
FALSO,F,35,Soltero,Otra
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,M,40,Casado,Ventas
FALSO,F,39,Desconocido,Hosteleria
FALSO,F,39,Desconocido,Hosteleria
FALSO,F,39,Desconocido,Hosteleria
VERDADERO,F,39,Desconocido,Hosteleria
FALSO,F,39,Desconocido,Hosteleria
FALSO,F,39,Desconocido,Hosteleria
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,M,40,Casado,Otra
FALSO,F,20,Soltero,Hosteleria
VERDADERO,F,20,Soltero,Hosteleria
FALSO,F,20,Soltero,Hosteleria
FALSO,F,20,Soltero,Hosteleria
FALSO,F,46,Casado,Retail
FALSO,F,46,Casado,Retail
FALSO,F,46,Casado,Retail
FALSO,F,46,Casado,Retail
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,25,Soltero,Profesional
FALSO,F,25,Soltero,Profesional
FALSO,M,27,Casado,Ventas
FALSO,M,27,Casado,Ventas
FALSO,M,27,Casado,Ventas
VERDADERO,M,27,Casado,Ventas
FALSO,F,44,Casado,Otra
FALSO,F,44,Casado,Otra
FALSO,F,51,Casado,Hosteleria
FALSO,F,51,Casado,Hosteleria
FALSO,F,51,Casado,Hosteleria
FALSO,F,51,Casado,Hosteleria
FALSO,F,51,Casado,Hosteleria
FALSO,M,27,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,M,27,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,F,30,Casado,Otra
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
FALSO,M,24,Soltero,Retail
FALSO,M,45,Casado,Profesional
FALSO,M,45,Casado,Profesional
FALSO,M,43,Casado,Otra
FALSO,M,43,Casado,Otra
FALSO,M,42,Casado,Jubilado
FALSO,M,42,Casado,Jubilado
FALSO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
VERDADERO,F,39,Casado,Otra
FALSO,F,39,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,M,44,Casado,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,23,Soltero,Otra
FALSO,F,32,Soltero,Profesional
FALSO,F,32,Soltero,Profesional
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,57,Casado,Otra
FALSO,F,48,Casado,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
FALSO,F,48,Casado,Ejecutivo
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
VERDADERO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,M,42,Casado,Otra
FALSO,F,26,Casado,Ejecutivo
FALSO,F,26,Casado,Ejecutivo
FALSO,F,25,Soltero,Retail
FALSO,F,25,Soltero,Retail
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,M,55,Casado,Otra
FALSO,F,44,Casado,Ejecutivo
FALSO,F,44,Casado,Ejecutivo
FALSO,M,31,Casado,Ejecutivo
FALSO,M,31,Casado,Ejecutivo
FALSO,M,31,Casado,Ejecutivo
FALSO,M,29,Soltero,Profesional
FALSO,M,29,Soltero,Profesional
FALSO,M,29,Soltero,Profesional
VERDADERO,M,29,Soltero,Profesional
FALSO,M,44,Soltero,Otra
FALSO,M,44,Soltero,Otra
FALSO,M,44,Soltero,Otra
FALSO,M,25,Casado,Otra
FALSO,M,25,Casado,Otra
FALSO,M,26,Soltero,Otra
FALSO,M,26,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,F,29,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,24,Soltero,Otra
FALSO,M,27,Soltero,Profesional
VERDADERO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,M,27,Soltero,Profesional
FALSO,F,48,Casado,Hosteleria
FALSO,F,48,Casado,Hosteleria
FALSO,M,42,Casado,Jubilado
FALSO,M,42,Casado,Jubilado
FALSO,F,27,Soltero,Estudiante
FALSO,F,27,Soltero,Estudiante
FALSO,F,27,Soltero,Estudiante
FALSO,F,27,Soltero,Estudiante
VERDADERO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
FALSO,M,28,Soltero,Comerciantes
VERDADERO,M,32,Soltero,Profesional
VERDADERO,M,32,Soltero,Profesional
FALSO,M,32,Soltero,Profesional
FALSO,M,19,Soltero,Otra
FALSO,M,19,Soltero,Otra
FALSO,M,19,Soltero,Otra
FALSO,M,19,Soltero,Otra
FALSO,M,19,Soltero,Otra
FALSO,M,19,Soltero,Otra
FALSO,F,29,Desconocido,Ventas
FALSO,F,29,Desconocido,Ventas
FALSO,F,29,Desconocido,Ventas
FALSO,F,29,Desconocido,Ventas
FALSO,M,44,Desconocido,Comerciantes
FALSO,M,44,Desconocido,Comerciantes
FALSO,F,39,Casado,Ejecutivo
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,F,22,Soltero,Estudiante
FALSO,F,22,Soltero,Estudiante
FALSO,M,44,Casado,Profesional
FALSO,M,44,Casado,Profesional
FALSO,M,29,Casado,Otra
FALSO,M,29,Casado,Otra
FALSO,M,39,Desconocido,Comerciantes
FALSO,M,39,Desconocido,Comerciantes
FALSO,M,39,Desconocido,Comerciantes
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,28,Casado,Otra
FALSO,F,35,Desconocido,Otra
FALSO,F,35,Desconocido,Otra
FALSO,F,35,Desconocido,Otra
VERDADERO,M,28,Soltero,Profesional
VERDADERO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,28,Soltero,Profesional
FALSO,M,35,Casado,Otra
FALSO,M,35,Casado,Otra
VERDADERO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,F,41,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,36,Casado,Otra
FALSO,M,37,Casado,Profesional
FALSO,M,37,Casado,Profesional
FALSO,M,32,Casado,Otra
VERDADERO,M,32,Casado,Otra
FALSO,M,32,Casado,Otra
FALSO,M,22,Desconocido,Otra
FALSO,M,22,Desconocido,Otra
FALSO,M,23,Soltero,Ventas
FALSO,M,23,Soltero,Ventas
FALSO,F,36,Casado,Otra
VERDADERO,F,36,Casado,Otra
FALSO,F,36,Casado,Otra
FALSO,M,30,Soltero,Comerciantes
FALSO,M,30,Soltero,Comerciantes
VERDADERO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,F,32,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,M,38,Casado,Otra
FALSO,F,41,Casado,Ventas
FALSO,F,41,Casado,Ventas
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
FALSO,M,28,Soltero,Otra
